,id,date,dateYear,dateMonth,dateDay,rating,content
825,826,20210224,2021,02,24,1,로그인해서 들어가려니까 오랜시간 사용을 안해서 정지되었다고 뜨길래 고객센터 전화해서 풀었는데 다음날 또 같은 이유로 안된다고 뜨면 어떡하라는건지 모르겠네요;; 매번 들어갈때마다 고객센터에 전화할 수도 없고 메일로 문의 남긴지 3일째인데 답장도 안오고.. 별로네요
826,827,20210615,2021,06,15,1,왜 접속이 안됍니까!!!!! 지웠다가 다시 설치해도 안돼는데 도되체 무엇을 더하라는거야!! 제대로된 설명좀 해보시라고요!!! 복붙하지말고 지금 이상황 정확히 육하원칙으로 설명좀 부탁합니다-_-
827,828,20190501,2019,05,01,1,업데이트전에도 로그인이 느려수 업뎃 햇는데 로그인창열이는거랑 로그인햐서 들어가는데 20초이상 걸려요 답답해 뒤짐 왜이래요? 안이랫는데
828,829,20210223,2021,02,23,1,"장난하나 은행어플이 실행이 안되면 어쩌자는거죠? 처음 흰화면에서 무한로딩이고, 실행중이던 어플 다 종료하고 재설치하고 실행해도 그래요. 고객센터 전화는 회선초과라고 뜨네요. 은행어플이 이렇게 작동해서 은행업무 보겠습니까? 어플실행되는건 어플의 기본아닙니까? k뱅크로만 거래하도록 되어있어 어쩔수없이 처음 쓰는 사람들을 사로잡지는 못할망정 어플관리하느라 수고하시는 분들을 욕하게 만드시네요. 은행어플인데 제대로 만드세요."
829,830,20211009,2021,10,09,1,아니 타은행 발급한 공동인증서는 죽어도 등록 안됩니다 비밀번호가 다르게 입력되거나 오류인듯 합니다 진짜 초짜가 만든듯!!! 테스트나 해보고 답글다시오!!! 타은행에서 두번이나 삭제후 다시등록해도 비밀번호 다르다네요???
830,831,20190401,2019,04,01,4,"언제 새로운 UI 적용된 버전 업데이트 되나요? 플레이스토어 설명에 4월 초라는데, 날짜 알 수 있나요?"
831,832,20210816,2021,08,16,1,샤오미폰 이용하는데..오늘 갑자기 안되네요.. 오늘 샤오미폰의 버그레포트 작성하는 앱을 악성코드로 잡더니 k뱅크가 더이상 사용이 안됩니다. 처리해주세요..이체를 해야하는데 못하고 있어요
832,833,20210223,2021,02,23,1,앱이 안 열리네요; 제거하고 다시 깔아보고 핸드폰 자체를 다시시작해서 접속해봐도 안 열려요
833,834,20200908,2020,09,08,1,갑자기 계속 다른기기에서 로그인되었다고 하네요... 계속 다시로그인해도 앱에 접속이안돼요
834,835,20210405,2021,04,05,1,인증과정을 다시 못하게 만들어 놓은건 어느 정신빠진 양반 아이디어인지? 앱으로만 회원가입 가능하게 만들었으면 좀더 편의성에 신경을 쓰길바람. 어디 얼간이 데려다 한달 공부시켜서 개발해도 이보단 잘 만들듯.
835,836,20210402,2021,04,02,2,설치하고 그때만 되고 그다음에 접속하면 계속 자동으로 꺼지네요 ㅡㅡㅋ 할때마다 새로 설치하기도 뭐하고...왜 이런건가요?
836,837,20210913,2021,09,13,1,안녕하세요 케이뱅크 어쩌고 씨부리는거좀 그만달고 많은 사용자들이 문제점제기하면 수용하고 고쳐보도록 노력이라도 해야하는거 아닌가? 매크로답변만 달지말고? 로그인좀 어케좀해봐라 왜 그전에 잘되던거 바꿔서 이고생이냐들 ㅉㅉ 마지막에 로그인 한거로 계속되야하는데 지문해놔도 비번만나오고 콜센타 전화해보니 마지막 로그인정보로 된다고 말로는 그러는데 안된다고 젠장!!!! 니들은 앱 만들고 사용들은 해보냐?
837,838,20210223,2021,02,23,1,앱이 안열려요...기존에 앱을 삭제하고 다시 앱설치해도 똑같이 상단에 K 뱅크 만 있고 1522-1000 연락해도 전화 연결도 안되요ㅜㅜ
838,839,20200101,2020,01,01,1,주민증과면허증 최근에 재발행한것도 인식못하면 도데체 어트게합니까.앱을 basic으로 재작했는지 프로그램머 실력이 의심가는구만..버전다운좀 하여재작하던가..1000화소 이하 카메라접사는 인식못하게구만...한심
839,840,20190312,2019,03,12,5,"평소 잘 쓰고있습니다. 그런데 며칠전부터 갑자기 들어가지지도 않고, 뱅크샐러드 연동도 안되네요~"
840,841,20210407,2021,04,07,1,앱실행하면 계속 '응답하지않습니다'라는 메세지만 뜨고 종료되어버립니다. 빠른 조치 부탁드려요.
841,842,20210119,2021,01,19,1,실행시 로고 표시 후 더이상 진행이 되지 않고 멈춰있네요. 실행이 되지 않으니 어떤지 평가를 할 수가 없네요.
842,843,20210223,2021,02,23,1,처음 k뱅크 흰화면에서 넘어가질않네요 지웠다 깔아도 안되고 백그라운드 지워도 안되고 해결안되나요
843,844,20210223,2021,02,23,1,휜 화면에서 넘어가질 않잖아요 앱 삭제하고 다시 설치 했는데도 처음 화면에서 똑같이 넘어가질 않아요
844,845,20210815,2021,08,15,1,케이뱅크 첫화면에서 넘어가질 않습니다. 재부팅하고 재설치해도 마찬가지..왜이런가요ㅜ
845,846,20210508,2021,05,08,1,앱이 안켜지는데요... 업비트에 빨대 꼽아서 재미 많이 봤을텐데 앱 개발에도 돈 좀 쓰세요...
846,847,20210302,2021,03,02,1,케이뱅크는 예약이체가 안 되는지요? 아무리 찾아봐도 예약이체는 찾아볼 수가 없습니다. 타은행은 어플이나 홈페이지에 예약이체를 할 수가 있는데 케이뱅크는 왜 안 되는지요?
847,848,20210109,2021,01,09,1,답답하내 내가 작성한 글 지운건가. 아니 인증 되어서 계좌이체도 한번 했는대 왜 신분증이 확인 안된다는건지 이해가 안되내 입금 시킨거 돌려 받고 손절 각이내 진짜
848,849,20210402,2021,04,02,1,회원가입이 안돼요... 신분증인증에서 계속 실패함.. 빛도없고 인식도잘되는데 처리를 못해요..
849,850,20201123,2020,11,23,1,케이뱅크 말고 다른거 쓸수있으면 다른거쓰세요 신분증인증하는거 진짜 인식도 못하는데다가 상담전화연결도 한참걸립니다. 어쩔수없이 썻는데 각종인증하는데만 1시간걸렸네요
850,851,20210817,2021,08,17,1,굉장히 느려졌네요. 멈췄나 싶을 때 쯤 인증화면 뜨고 또 멈췄나 싶을 때 메인화면 나오네요ㅎㅎ
851,852,20210527,2021,05,27,1,아니 개설하는데 민증 사진인식을 아예 못하네요 불편해죽겠는데 그놈의 자동촬영 한번을 안떠서 계좌개설도 못하고 있습니다
852,853,20210223,2021,02,23,1,앱 실행이 안되요 재설치해도 폰 재부팅 해도 안되요 이체해야하는데 답답하네요 다른 앱들은 멀쩡히 다됩니다
853,854,20201130,2020,11,30,1,진짜 200은 넘게한거같은데 18진짜 신분증 인식 평생안넘어가요 장난치는것도아니고 어둡게해도 안되고 다른 은행같은건 찍고 입력이라도 가능한데 어떻게 쓰라는거에요
854,855,20210407,2021,04,07,1,아니 지웠다 다운받아도 어플 구동이 안돼잖아요..... 적어도 몇퍼센트 구동되었다는 말도 없으니 답답해 미칠지경입니다
855,856,20210731,2021,07,31,1,"케이뱅크 어플 왜 안열려요? 어제부터 뭔짓을해도 안열리네요 진짜 ㅡㅡ 짜증나서리뷰쓰는건 첨이네.. 다른분도 안열려서 글올린거에 댓글다신대로 전원온오프, 와이파이오프, 캐시삭제, 백그라운드앱삭제.. 별짓을 다해도 안열려요.. 짜증나죽겠네요 하...."
856,857,20210517,2021,05,17,1,그 신분확인할때 신분증을 사진으로만 찍는것이 아니라 직접입력도 추가해주셨음 싶습니다.
857,858,20210223,2021,02,23,1,잘쓰다가 갑자기 케이뱅크 로고만 뜨고 로그인이 안돼서 급하게 출금 못하고 앱 지우고 처음부터 다시 인증하고 있습니다.
858,859,20210817,2021,08,17,1,휴대전화번호를 인식할수 없습니다 뜨고 접속 자체가 안됩니다 신한 등 금융앱 다 잘되는데 유심을 재장착 하라네요
859,860,20210331,2021,03,31,1,지문 로그인창 안 뜨도록 선택할 수 있게 해주세요 지문 새로 따도 인식을 못해서 비번 쳐야하는데 번거롭고 짜증나요
860,861,20211118,2021,11,18,3,가입시 신분증 촬영에서 계속 막힙니다.. 아무리 칼각으로 맞춰줘도 자동으로 촬영이 안됩니다...방법이 없나요???
861,862,20200402,2020,04,02,1,한도해제 신청 사진 제출하는거 진짜 짜증나네요 사진을 몇번을 찍으래 원하지도 않는 한도제한 걸어놓고 놀리는것도 아니고
862,863,20190721,2019,07,21,5,단순 인터넷 쇼핑용으로 만들었는데 지금은 적금까지 넣고 있어요. 집순이인 저로선 완전 최고입니다 👍
863,864,20210727,2021,07,27,1,흰색화면에서 안넘어 가는거 도대체 언제 픽스합니까? 데이터 지울 경우 다시 인증 받는 과정에서 코드 : FEX014 오류 발생됐다며 넘어가질 않네요
864,865,20210116,2021,01,16,5,카카오뱅크 쓰다 업비트 때문에 넘어왔는데 너무 편하네요. 오픈뱅킹 바로 쓸 수 있어서 좀 짱인듯 싶어요.
865,866,20210223,2021,02,23,1,앱 실행도 안 되고 otp푸시도 안되네요. 재부팅으로 모든 앱 종료후 다시해도 안되요.
866,867,20190214,2019,02,14,2,배터리 소모의 원인이 되고 있네요. 충돌도 많이 일어나고 개선 바랍니다
867,868,20210114,2021,01,14,1,어제까지만 해도 잘 열렸는데 1월 14일부로 앱 실행 후 로그인 자체가 안됩니다. 숫자 키 패드가 계속 사라졌다가 나타났다가를 반복해서 이체를 할 수가 없네요. 어떻게 해결해야 되나요 묶인 돈 처지가 됐습니다...
868,869,20210413,2021,04,13,1,계좌는 개설이되었는데 인증정보누르고 간편비밀번호를 아무리눌러도 설정도안되고 다시설정누르면 튕김 이러면 개설에 이유가있나요?
869,870,20201111,2020,11,11,1,쓰면쓸수록~쓰기싫어지는앱~고령화시대에 글자가너무작고 앱설정도없고 ..인출할때 너무힘듬~(카뱅.토스.쿠팡)보고배워요~돈많은 노인들하기힘든 앱.. 감기 조심하세요.
870,871,20200518,2020,05,18,3,가입절차가 복잡하고 번거롭습니다. 메뉴찾기 참 불편합니다. 앱사용의 편의성 개발 부탁드립니당
871,872,20210406,2021,04,06,1,가입중 중간에 에러 생기구 기기인증도 비번 안걸었는데 비번도 생겨있구 너무 안조아요. 전화 연결도 안되구
872,873,20210223,2021,02,23,1,갑자기 로그인 화면에서 멈춰있고 고객센터는 전화 연결도 안되네요 지웠다가 다시 깔아도 똑같아요ㅜ 어찌하라는건지
873,874,20220102,2022,01,02,3,로고바뀐 뒤에 찾기가 아직도 어려움 한참됐는데도 익숙해지지 않으면 문제가 있음 나머지 앱구동이나 내부디자인은 편리함
874,875,20190219,2019,02,19,2,케이뱅크 많이 개선해야겠네요... 경쟁사인 카뱅은 지문인식 지원 되는데 국산폰 아니라고 지문인식이 안되는 기종이라 인식하는 케이뱅크 니녀석들은 뭡니까... 대체 바이오 사용가능 기종 구분기준이 뭐예요!!?? 딴거 다 좋아도 기본적인게 영~ 부족하네.
875,876,20190414,2019,04,14,2,인터페이스 참 구리네요. 인증 기간 1년 넘었으면 재확인 하는건 이해하는데 뭐가 이렇게 복잡합니까 제대로 설명도 안되있고 같은 비대면인데 인증 겁나쉬운 카카오뱅크로 갑니다. 수고하세요!!
876,877,20211021,2021,10,21,1,쓰레기같은 접근성. 휴대폰에 어떤 앱때문에 충돌하는지 알려주지도 않고 무조건 접속차단 때려버림
877,878,20190426,2019,04,26,2,아 정말 어플 좀 가볍게 그리고 좀 직관적으로 볼수있게 개선 해주시면 안되나요 남길 금액도 대체 얼마나 남았는지(기간) 알수가 없어요 ㅠㅠ혜택 좋은데 인터넷 은행이라는 타이틀에 비해 너무 불편함
878,879,20200118,2020,01,18,4,"알고나서 주거래은행으로 만든지 2개월 정도? 기존 은행과 다르게 앱이 무척 직관적이고 간편하지만 그에 비례한 아쉬움도 어쩔수없이 잇 - 통장거래내역 볼때, 달별로 보는 메뉴가 최근 한달치밖에 없어 일일이 입력해야 / 고객센터 상담 내역이 시간지나면 삭제돼서 다시볼 수 없. 참고를 해야되는데 요건 좀 불편"
879,880,20210113,2021,01,13,3,회원 가입 도중 주소랑 이메일 다 적엇는데요.확인 버튼 누르니 갑자기 이미 로그인됀 정보라고 계속 뜨는데 이거 뢔그런건가요..이문구 때문에 아무것도 못해요
880,881,20210402,2021,04,02,1,AI가 돌대가리인지 사진을 인식도 제대로 못하네요 밝은 곳에 반사 되는 곳이 없는데 회원가입 하기 힘드네요
881,882,20210416,2021,04,16,3,케이뱅크 계좌 개설시 민증을 준비못해서 나중에하려고 방치해둿다가 다시하려니 계속 대포통장근절 한다면서 20일동안 못만들게하는데 벌써 1달이넘어가는데 어찌된건지 확인좀 가입을못하고 있네요
882,883,20211027,2021,10,27,1,비밀번호 재발급을 해야 하는데 타계좌인증에서 계속 막히네요. 자꾸 오류났다고 대외계담당자한테 문의하라는데 어플이 들어가져야 문의를 하든말든 하죠.
883,884,20190225,2019,02,25,3,왜 이렇게 입출금 알림이 늦게 오나요? 사용기종은 lg g6이고 다른폰 삼성기종 사용했을때도 그렇고 알림이 한참 늦게 오고 그럴때가 있내요
884,885,20210816,2021,08,16,1,비정상 동작이 감지 되었다고 하면서 아예 사용할 수 없게 되네요.뭐 이딴 어플이 다 있나요
885,886,20201126,2020,11,26,1,왜이렇게 접속이 안되나요? 어제부터 접속하면 화면멈춰 꼼짝도 안되고 강제종료하고 있어요. 급히 송금해야했는데 안돼서 카카*로 깔았어요. 접속되면 탈퇴하려합니다.
886,887,20200821,2020,08,21,3,카카오뱅크보다 대출금리가 낮아서 갈아탔습니다 신분증 화상인식률이 현저히 떨어지고 인증방법이 다소 시대에 뒤떨어지는 면이 있으며 대출이나 상환 단계단계 넘어가는 부분이 카카오뱅크에 비해 많이 번거롭고 디자인도 구립니다 개선해야 될 부분이 많은거 같아요 요즘 인기 좀 있다고 막나가는 카카오뱅크보다 금리매력도가 훨씬 좋네요
887,888,20210510,2021,05,10,3,아니 신분증 인증했는데 왜자꾸 확인이 안되서 다시 찍어달라는거예요. 폰도 잘 인식된다고 통과시키는구만 사람이 ai보다 못해요?
888,889,20190113,2019,01,13,3,배터리가 너무 많이 먹어요 그리고 로그인할때 오류가 생기는것도 해결되면 좋겠네요
889,890,20210107,2021,01,07,1,로그인이 안 되는데요. 실행시키면 케이 뜨고 멈 충입니다. 전부터 느려서 미칠 것 같았는데 이젠 진짜 못쓰겠어요.
890,891,20201126,2020,11,26,2,업데이트 후 앱 시작이 안됨. 중대한 문제인것 같네요 2020.11.26 11:22 s10 5g os버젼10 앱버젼1.2.39
891,892,20190219,2019,02,19,5,최고네요 거의 1년넘게쓰고있는것같은데 다른은행꺼보다는 너무간단하면서 우리들이 쓰기에 너무나 좋네요ᆢ
892,893,20211209,2021,12,09,1,업데이트 되고 나서 푸시알림기능이 안돼요 입출금내용알림 자체가 아예 안떠요 불편해 죽겠어요
893,894,20210402,2021,04,02,1,앱설치가 너무 불편하고 고객선터는 연결 안되고 아래 유사문제에 대한 운영진 답변은 성의가 없고~~^^
894,895,20210815,2021,08,15,1,계좌 개설하려고 하는데 오ㅐ 인증번호 치는곳에서 안넘어가죠? 다음버튼이 아예 안눌려요 다시 삭제했다 깔았는데도 안됩니다
895,896,20210604,2021,06,04,1,별 한개도 아깝네요...신분증 인식 수십번을 해도 안되고 고객센터에 문의해도 다시해보라는 얘기밖엔 없는... 아침부터 개빡치네 진짜
896,897,20200109,2020,01,09,1,열번시행하면 60프로는 앱이 실행이 안됩니다. 다른 금융어플은 안그렇던데 개선부탁드립니다.
897,898,20210727,2021,07,27,1,상담원이 하란대로 다 하고 캐시삭제도 다했는데 앱안열리네요 대체 어떻게 업데이트한거죠? 개발자들 실력이 문제인거 같은데
898,899,20190926,2019,09,26,1,인증서류 하나 보려는데 앱설치 하라고 뜨네요.. 설치하고 또 이거저거 했는데 인증서류는 대체 또 어디서 봐야하는지..
899,900,20210223,2021,02,23,1,계속 흰화면만 뜨고 비번입력창이 안뜨는데. 조치중인가요? 재설치해도 그런데
900,901,20210401,2021,04,01,1,앱 깔아서 계좌개설 할려는데 본인인증만 열번해도 계속 본인인증만 나오고 넘어가질 않네요 어찌해야대는지 몰라 포기 직전임
901,902,20210322,2021,03,22,1,앱을 열어도 저절로 종효가되고 앱이 열리지 않습니다 지금 계속 반복하고있는데도 안되고 있습니다
902,903,20210223,2021,02,23,1,어플이 로딩이 안되네요 재설치해도 첫화면만 계속뜨네요 다음화면ㅇ 안넘어가네요
903,904,20210219,2021,02,19,1,케이뱅크 사용한적도 없고 어플 설치한 적도없는데 오늘 처음 설치하고 계좌 개설할려하니 뭔 3월17일부터 개설가능하다면서 안되네요.
904,905,20210814,2021,08,14,1,주거래로 쓰고 있는데 바뀐 로고 디자인 컬러 등등 다 너무 구려요.. 주거래 변경하고싶어져요.. ㅠ ㅠ
905,906,20210407,2021,04,07,1,핸드폰에 악성코드가 전혀 없는데 왜 있다면서 계속 튕기나요? 어떻게 해야할까요? 기종은 갤럭시 s10 5g입니다.
906,907,20190107,2019,01,07,2,유일하게 이 앱만 배터리 점유율이 높다고 알림이 계속 오네요.. s9+ 8.0.0입니다 해결해주세요 ㅠ
907,908,20210401,2021,04,01,1,갤럭시s3 (안드로이드버전4.4.4.)에서 앱사용할수 있도록 해주세요 기업용 앱은 실행되는데 개인 케이뱅크앱은 실행이 안됩니다
908,909,20191115,2019,11,15,1,왜터치가안되냐구요ㅡㅡ진짜짜증나죽겠네 왜 케이뱅크만 터치가 쳐 안되나요 몇번째인지 급할때마다 터치안되서짜증나죽겠음
909,910,20210820,2021,08,20,1,계좌만들기에서 인증번호 화면 시간도 안줄어들고 다음 버튼도 안눌러져요..버그 고쳐주세요...
910,911,20210318,2021,03,18,1,지금 입금 하고 케이뱅크 비번 확인하고 들어가는데 화면이 바뀌지 않아요 업데이트도 하였는데 안되네요
911,912,20210808,2021,08,08,3,로그인이 안됩니다. 다른 일반 어플들이 악성코드라고 제거하라고 뜨네요. 검사해도 이상 없는데..
912,913,20210603,2021,06,03,3,이체시 계좌번호 입력할때 키패드가 화면 다가려서 제대로 누르고있는지 확인불가. 거기다 토스처럼 클립보드 계좌번호복사시 자동 보내계좌 감지기능 넣어주시길
913,914,20210209,2021,02,09,1,이렇게 느리디 느린 은행 어플은 처음 본다. 더군다나 온라인전문 뱅크인데... 왜 업비트는 이런 기술력도 없는 거지같은 은행 같지도 않는 곳이랑 계좌를 텄는지. 업비트만 아니였음 당장 지웠다. 답글로 노력한다는데 아주 쳐 망하고 개발실 애들 다 실업자 되길 기도한다.
914,915,20200524,2020,05,24,1,아니 가입을 하라는 건지 말라는 건지 신분증 찍다 열받아서 못 쓰겠네.... 계속 찍다 아무말 안떠서 다음 넘어가려고 클릭하면 다시찍으라고 장난하나!
915,916,20200928,2020,09,28,1,신분증 인증했는 데도 에러 먹네요.. 해지하고 싶은데 빠른 처리가 안되요. 가입은 빨랐는데..
916,917,20210401,2021,04,01,1,간편비밀번호 기억이 안나는데 방법 없나요? 정보삭제. 신규라는 메뉴 자체가 안보입니다.
917,918,20210223,2021,02,23,1,K마크만 뜬 상태로 로그인도 안되고 다른 사람도 마찬가지로 로그인 불능. 거기에 고객센터는 10분째 연결불가. 대체 뭐하는겁니까?
918,919,20210519,2021,05,19,1,접속이 왜 계속 안되냐고요. 톡 상담 연결오 안되고 이럴거면 없어도 되는 뱅크 아닌가요? 개선 좀 해주던가 감당이 안되면 하질 말던가..하..
919,920,20210222,2021,02,22,1,앱을 사용하려고 여는데 아예 안열림 K뱅크라는 로고에서 넘어가는것도 안되고 뒤로가기키 눌러서 끄는것도 안됨 그냥 안됨 서버랑 연결이 안되는건지 이용자가 너무 많아서 안되는지 여튼 모르겠음 그냥 안됨
920,921,20210116,2021,01,16,5,오픈뱅킹 리뉴얼된 버전 괜찮네요 눈에 어떤 은행인지 확 들어와서 아주 편리합니다
921,922,20210427,2021,04,27,1,입금은 되면서 출금만 안되고 무슨 신분증 재촬영 잘못찍었으면 다시올린거 빨리처리라도 해주던가 다시찍지도 못하고 확인중만 계속뜨는데 이딴데는 진짜 첨봄
922,923,20210901,2021,09,01,3,해외에서 구매한 폰에서는 계좌 개설이 되지 않아 문제가 있습니다. 개선 부탁드립니다.
923,924,20200525,2020,05,25,2,몇일째 네트워크 오류로 앱실행이 않되요~~ 저만그런가요? 지웠다 다시 설치해도 똑같아요~
924,925,20210111,2021,01,11,1,계좌 개설하려는데 SMS 인증번호 안맞다고 자꾸 오류뜸 ㅋㅋ SMS 자동입력까지되는거고 번호 하나하나 다 확인했는데 맞는디; 어쩌자는건지
925,926,20210610,2021,06,10,1,잘쓰고있었는데 갑자기 한순간 접속이 안되네요 다른분들 답글 보며 3가지방법 모두 다해봤지만 안되네요.. 빨리 복구해주세요 큰돈이 있고 사용해야하는데...
926,927,20211105,2021,11,05,3,결제시 알림뜨는거 예전엔 알림내려서 잔액까지 볼수있었는데 알림표시가 간단하게 한줄로만 나와서 잔액표시가 안되네요 z플립3 입니다 오류 수정해주세여
927,928,20190223,2019,02,23,1,이앱이 대기상태에도 스마트폰 대기전력을엄청소모한다고 삼성전자에서 얘기하는데 어찌되는건지 확인바랍니다
928,929,20200210,2020,02,10,1,진짜 화딱지 나서 리뷰 올립니다. 신분증 촬영 30분동안 진짜 여기저기 옮겨다니면서 촬영해도 인식이 안딘다. 고객센터는 그냥 재촬영만 하라....이따구로 앱 만들고서 수수료 받아 처먹는게 말이나 되는지.....이러니 고객들이 이용을 점점 안하는겁니다.....
929,930,20181110,2018,11,10,1,뭐하는데 백그라운드에서 배터리를 제일많이 먹는 항목으로 항상 맨위에 떠있는지 모르겠음
930,931,20210418,2021,04,18,1,단말에 해킹위험이 있는 앱이 있다고 실행이 되지 않습니다. 어떻게 하나요? 다른 금융앱들은 잘 실행됩니다만.
931,932,20210730,2021,07,30,1,"어플 다운이 안되요 껏다켜도그러고 데이터,와이파이 둘다로도 안되요 도대체왜그런거죠,,,?"
932,933,20210331,2021,03,31,1,K뱅크 앱만 별방법으로 해도 안열려요 업데이트 해도 안되고 고객센타는 답도없고 연락도 안되고 어찌 해야되나요 급해요
933,934,20210513,2021,05,13,1,접속이 안되서 돈을못찾네...아.. 업비트 아님 쓰지도 않는데.. 캐시지워도 안되고.. 30분째 머하는짓인지.
934,935,20201014,2020,10,14,1,카카오뱅크 쓰세요 업비트때문에 사용했는데. 비대면인 만큼 인증 계속해야하고. 쉬는 날이나 업무시간에 연락 안되면 돈 막힙니다. 절대 쓰지 마세요.
935,936,20210706,2021,07,06,1,가입하려하는데 폰인증번호받고 다음버튼이 안눌러지네요ㅈ다른건다터치가되는데 다음버튼만터치가안되요 그리고 밑에댓글보니 시간을두고하는데 몇시간을두고하나요 시간시간1000시간이면되나요 참진짜 거지같고만
936,937,20190220,2019,02,20,1,어플 속도가 현저히 느려질때가 있고 바이오인증(지문)을 등록했음에도 자꾸 삭제되버리네요.
937,938,20201221,2020,12,21,2,오늘 왜 접속이안될까요? ㅜㅡㅠ 다른 금융관련앱들은 접속이원활한데.. 케이뱅크접속이안되서 삭제하고 재설치했는데도.. 접속이안되네요..
938,939,20210818,2021,08,18,1,비정상동작이 감지되었습니다. 앱을 종료합니다. 이렇게 뜨면서 멈춤. 빨리 고쳐주세요
939,940,20210327,2021,03,27,1,어제밤부터 네트웍 연결이 원활하지 않다고 하면 앱 실행이 안되네요 업데이트도 해보고 다했는데 ㅡㅡ;;
940,941,20210223,2021,02,23,1,무한로딩걸려서 현재 송금을 못하고 있음. 백그라운드 다 끄고 앱까지 재설치해도 안됨. 고객센터 전화하니 대기자 90명 ㅋㅋㅋㅋ 어쩌라는거요??
941,942,20210222,2021,02,22,2,지금 어플을 삭제했다 다시깔고 두번이나해도 아예 초기화면에서 안넘어가는데 왜그런거죠? ㅠㅠ 급한데 환장하겠네요ㅠ
942,943,20190220,2019,02,20,3,지금 앱이 로그인 화면도 그렇고 로딩이 전체적으로 느리거나 다음 화면으로 안넘어가네요
943,944,20210519,2021,05,19,1,별점 1개도 주기 아깝습니다 이체해야 하는데 거의 접속이 안되고 오류가 발생하는것이 최선입니까?
944,945,20210223,2021,02,23,1,아니 진짜 이게 금융권이라 말할 수 있나요? 지금 로딩창에서 한 30분 기다렸다가 앱설치 다시하고 했는데 아직도 로딩창이네요 진짜 제 의지 없이 돈 묶여서 짜증이나네요
945,946,20210526,2021,05,26,1,신분증 확인에서 안넘가지네요. 어플이 조금 많이 거지같아요. 참 사용하기 불편한 이런건 어떻게 만든거죠? 꼭이렇게 불편하게 만들어야 속이 후련했냐! 암틍 신분증 확인 안되네요. 이건뭐.
946,947,20210107,2021,01,07,1,케이뱅크 실항화면에서 멈춘상태만 반복되고 오류메시지 뜨면서 사용 이 안됩니다. 쓰지말란거죠??
947,948,20210520,2021,05,20,1,거래목적 선택하라면서 클릭안되는건 너무한거아닙니까. 대학생 조별과제로 만든어플도아니고 ..
948,949,20210218,2021,02,18,1,신분증인증이 어두운데서 사진을찍어도 주민번호 숫자가 계속틀리고 영상통화 인증에서 다시 사진 찍는걸로 돌아가지가 않네요 전화통화 연결도 전혀안됨니다
949,950,20210223,2021,02,23,1,아니 로그인 창이 안뜬는데 어떻게 이체하라는거예요?? 어플 재설치해도 안되고 고객센터는 전화도안받고
950,951,20210825,2021,08,25,3,"디자인 바뀐 거 최악이네요. 알림 뜰 때마다 케이뱅크가 아니라 구글 메일 알림 온 줄 알았어요. 아마 디자이너도 진짜 싫어했을 듯 합니다. '윗분'들이 우리는 은행이니까 머니 관련으로 바꿔봐라 라고 해서 울면서 했을 듯. 디자인쪽 일하는 누구나, 심지어 공부중인 학생들에게 물어봐도 최악의 디자인이라는 말이 나올 것 같습니다."
951,952,20190325,2019,03,25,1,사용안해도 램에 상주하네요.푸쉬알림 등 모두 꺼놨는데도 다른 은행어플과는 다르게 혼자서 항상 100mb정도 램을 사용 중인데 이게정상인가요?
952,953,20210125,2021,01,25,1,기기인증을 하라고 하는데 회원가입 도중에 재설정이 안 된다고 하고 비밀번호 설정을 하면 입력정보가 맞지 않는다고 떠요
953,954,20190215,2019,02,15,3,로그인할때 원래 바이오인증이 바로 떴었는데 어느순간부터 오류나서 한두번씩 더 눌러야 해요.
954,955,20210413,2021,04,13,2,유해한 앱이 감지된다면서 계속 설치 안됩니다 어떻게 해야 할지 ...해킹감지 앱이 있다고만 하고 다른 설명이 없어요 어떤 앱을 지워야하나요 구체적인 앱 설명부탁해요 ᆢ
955,956,20211015,2021,10,15,3,잘 사용하고 있다가 갑자기 이체자체가 안되네요 업데이트 문제인거같아서 업데이태해도 똑같이 이체 가져오기등 아예 안되네요
956,957,20220804,2022,08,04,1,쓰기에 너무 불편해요
957,958,20211203,2021,12,03,1,잔액 확인이 안되요 !!!? 알림 창에 밑으로내리는 화살표는 왜 사라진건지!! 너무 불편해요 빠른 개선 부탁드립니다
958,959,20210322,2021,03,22,1,신분증에 반사가 되지 않게 했는데 빛 반사 때문에 확실하지 않다고 나옵니다. 제대로 개선해주세요
959,960,20220307,2022,03,07,5,깔끔하고 편하고 좋아요 근데 아이콘로고가 너무 촌스러워요..; 로고교체 수정 한반 건의해주세요
960,961,20201209,2020,12,09,1,신분증 인식 안돼서 30분 씨름하다 가입 포기. 얼굴이 흐릿해서 그런 것 같은데 이것 땜에 민증 다시 뽑을 수도 없고 어쩌란건지
961,962,20220609,2022,06,09,1,어떻게든 상담사 연결시키려고 신분증 촬영 잘안되게해논거봐ㅋㅋ 코미디 더러워서 가입안함 빗썸이나 써야지ㅋ
962,963,20210215,2021,02,15,1,고객정보 재확인에서 거래목적 클릭이 안돼요. 통장 자체를 못만들어요
963,964,20210525,2021,05,25,5,케이뱅크/삼성카드 어플 안되시는분들 휴대전화 재부팅하니깐 됩니다 삭제하고 재설치해도 안되다가 재부팅하니깐 두어플 모두 정상작동합니다
964,965,20210614,2021,06,14,1,접속이 안되네요 앱제거후 두번 다시 깔아 보았는데 역시 또 먹통입니다 담당자의 신속한 답변을 부탁드립니다
965,966,20220413,2022,04,13,5,스마트폰 하나로 뭐든 다할수있음..굿
